Burst_Name,Burst_PNG,Workflow,BurstID,Simple,Extended,Other,Too_Noisy,Verify,Symmetrical,FastRiseSlowDecay,UnderlyingEmission,RapidlyVarying,Primary_Z_Score,Primary_P_Value,Primary_Confidence_Level,Secondary_Z_Score,Secondary_P_Value,Secondary_Confidence_Level,Cluster,Color
GRB131024A,GRB131024A_575707.png,25637,95373902,3,6,21,7,Other,10,10,12,0,2.9317794492934848,0.060913028322391,0.9390869716776088,-0.5614045753966248,0.2167870022425124,0.7832129977574875,5,purple
GRB131024B,GRB131024B_575754.png,25637,95373903,3,6,7,13,Too Noisy,0,8,5,0,2.742503785634217,0.0711885181172928,0.9288114818827072,-0.1192392950275746,0.1357271777011013,0.8642728222988987,0,red
GRB131030A,GRB131030A_576238.png,25637,95373904,20,11,0,2,Simple,8,19,3,0,2.5602531403033635,0.0831957814280821,0.916804218571918,0.5992081817731276,0.1700840996672634,0.8299159003327365,4,gray
GRB131031A,,25637,95373906,3,5,17,4,Other,5,6,9,0,2.976607830191489,0.058756302584878,0.941243697415122,-0.6869094992749589,0.2852217877242293,0.7147782122757707,5,purple
GRB131103A,GRB131103A_576562.png,25637,95373907,10,4,12,3,Other,11,4,12,0,2.1467441948909216,0.121079352266739,0.878920647733261,1.2428519023052704,0.1505235848446764,0.8494764151553236,6,brown
GRB131105A,GRB131105A_576738.png,25637,95373908,1,1,12,4,Other,10,0,9,0,2.8867513459481287,0.063180074965446,0.936819925034554,-0.1924500897298752,0.2706511124814568,0.7293488875185432,3,orange
GRB131117A,GRB131117A_577968.png,25637,95373910,10,4,13,2,Other,12,7,14,0,2.2445701677816263,0.1104924106752851,0.8895075893247149,1.0734900802433864,0.1328418405597757,0.8671581594402242,6,brown
GRB131120A,GRB131120A_578227.png,25637,95373911,0,0,1,11,Too Noisy,0,0,0,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,0,red
GRB131127A,GRB131127A_579571.png,25637,95373914,0,2,15,1,Other,6,3,12,0,2.9797977499945336,0.0586065090421672,0.9413934909578328,-0.7094756547606033,0.291456885331427,0.708543114668573,3,orange
GRB131128A,GRB131128A_579683.png,25637,95373916,11,0,0,0,Simple,9,1,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB131202A,GRB131202A_579982.png,25637,95373917,5,12,6,1,Extended,7,9,8,0,2.6396480703843594,0.0776793843990122,0.9223206156009878,0.0,0.1152035242552562,0.8847964757447437,8,cyan
GRB131205A,GRB131205A_580267.png,25637,95373918,0,1,12,1,Other,6,3,3,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,3,orange
GRB131226A,GRB131226A_582123.png,25637,95373919,13,12,8,2,Simple,12,7,13,0,1.7028404364001533,0.0735048259734481,0.926495174026552,1.302172098423647,0.1871498441707111,0.8128501558292889,4,gray
GRB131227A,GRB131227A_582184.png,25637,95373921,6,14,13,2,Extended/Other,2,25,12,0,1.8301276153884996,0.1000310619127491,0.8999689380872509,1.4815318791240233,0.1646488328550437,0.8353511671449563,8,cyan
GRB131229A,GRB131229A_582374.png,25637,95373922,8,8,10,3,Other,12,5,13,0,1.8418803882136272,0.0652942699215657,0.9347057300784344,0.5023310149673529,0.1627331098242934,0.8372668901757065,8,cyan
GRB140102A,GRB140102A_582760.png,25637,95373924,13,2,0,0,Simple,9,4,1,0,2.96554085255622,0.0592797266448659,0.940720273355134,-0.561048269402528,0.3155091669218353,0.6844908330781647,1,blue
GRB140103A,GRB140103A_582773.png,25637,95373925,17,3,11,2,Simple,25,3,4,0,2.468709655505094,0.0901675581458052,0.9098324418541948,0.775880177444458,0.1760382748122366,0.8239617251877633,6,brown
GRB140108A,GRB140108A_583338.png,25637,95373927,0,1,13,0,Other,11,1,4,0,2.9917241221644244,0.0580506916068117,0.9419493083931882,-0.7872958216222169,0.3508576658855173,0.6491423341144826,3,orange
GRB140114A,GRB140114A_583861.png,25637,95373929,15,1,5,3,Simple,18,0,6,0,2.8947038440620463,0.0627721100861231,0.9372278899138768,-0.3216337604513384,0.2061647191040585,0.7938352808959415,7,pink
GRB140118A,GRB140118A_584136.png,25637,95373930,3,0,13,0,Other,11,1,5,0,2.919985580353726,0.0614968448495345,0.9385031551504656,-0.3244428422615251,0.2851386609987023,0.7148613390012977,3,orange
GRB140129A,GRB140129A_585128.png,25637,95373931,11,1,1,0,Simple,8,5,2,0,2.987590432845045,0.0582425864755564,0.9417574135244436,-0.8673649643743679,0.2990217558575261,0.7009782441424739,1,blue
GRB140129B,GRB140129B_585149.png,25637,95373932,12,0,1,0,Simple,12,1,0,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
GRB140206A,GRB140206A_585834.png,25637,95373933,0,3,12,0,Other,7,7,5,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB140209A,GRB140209A_586071.png,25637,95373936,16,2,1,0,Simple,12,4,3,0,2.9823787021905264,0.0584856620533236,0.9415143379466764,-0.7290259049799065,0.2970118345222303,0.7029881654777697,1,blue
GRB140211A,GRB140211A_586289.png,25637,95373937,3,12,3,4,Extended,2,10,4,0,2.9824045403173027,0.0584844538251005,0.9415155461748994,-0.6882472016116852,0.3345377362667152,0.6654622637332848,2,green
GRB140213A,GRB140213A_586569.png,25637,95373939,6,9,8,3,Extended,8,10,9,0,1.889822365046136,0.0772742899875456,0.9227257100124544,1.1338934190276817,0.1551817153287951,0.8448182846712049,8,cyan
GRB140215A,GRB140215A_586680.png,25637,95373941,13,15,6,1,Extended,4,30,6,0,1.9384310743640385,0.0955600360765052,0.9044399639234948,1.318133130567546,0.1479388467111855,0.8520611532888145,4,gray
GRB140301A,GRB140301A_589590.png,25637,95373943,2,3,9,3,Other,5,1,7,0,2.9673014758835152,0.0591960662452879,0.940803933754712,-0.7808688094430304,0.2545157682443284,0.7454842317556716,5,purple
GRB140302A,GRB140302A_589685.png,25637,95373944,10,15,2,3,Extended,2,23,4,0,2.4440645096710583,0.0921655489302912,0.9078344510697088,0.8146881698903526,0.1709916816375829,0.8290083183624171,4,gray
GRB140304A,GRB140304A_590206.png,25637,95373945,0,1,12,1,Other,5,4,7,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,3,orange
GRB140305A,GRB140305A_590446.png,25637,95373946,9,11,6,3,Extended,2,23,7,0,2.142857142857143,0.0934493087037366,0.9065506912962632,1.0,0.1215245635176045,0.8784754364823955,4,gray
GRB140311A,GRB140311A_591390.png,25637,95373948,1,2,10,26,Too Noisy,5,1,7,0,2.8119475959902123,0.0671843443591795,0.9328156556408204,0.0432607322460032,0.2272204628950542,0.7727795371049457,0,red
GRB140318A,GRB140318A_592204.png,25637,95373949,11,4,10,5,Simple/Other,8,5,9,0,1.993231791080248,0.1402433515503418,0.8597566484496582,1.4237369936287485,0.1402433515503418,0.8597566484496582,6,brown
GRB140320A,GRB140320A_592544.png,25637,95373950,11,0,0,0,Simple,8,1,1,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB140323A,GRB140323A_592916.png,25637,95373952,0,6,13,2,Other,8,3,15,0,2.7016169560496897,0.0736850913949409,0.926314908605059,0.261446802198357,0.1646488328550437,0.8353511671449563,5,purple
GRB140331A,GRB140331A_594081.png,25637,95373956,1,0,4,15,Too Noisy,1,1,2,0,2.907009498669056,0.0621472964437277,0.9378527035562724,-0.2907009498669055,0.2420456809221101,0.7579543190778899,0,red
GRB140408A,GRB140408A_595141.png,25637,95373957,21,1,2,0,Simple,13,9,1,0,2.9900497238329296,0.0581283250976962,0.9418716749023036,-0.7973465930221145,0.3176007291306881,0.6823992708693118,1,blue
GRB140412A,GRB140412A_595608.png,25637,95373958,14,5,11,2,Simple,11,14,9,0,2.1908902300206643,0.1161575283475384,0.8838424716524615,1.095445115010332,0.1161575283475384,0.8838424716524615,6,brown
GRB140413A,GRB140413A_595616.png,25637,95373959,14,3,18,4,Other,13,3,16,0,2.2265469635469453,0.1123566405723237,0.8876433594276762,1.1470090418272143,0.1660352635425974,0.8339647364574025,6,brown
GRB140419A,GRB140419A_596426.png,25637,95373960,2,7,18,2,Other,9,15,14,0,2.849828537648725,0.0651182026725325,0.9348817973274676,-0.0662750822709005,0.2582290527774085,0.7417709472225915,5,purple
GRB140423A,GRB140423A_596901.png,25637,95373961,21,3,8,1,Simple,23,3,8,0,2.8347919348885493,0.0659287286793479,0.934071271320652,-0.0555841555860499,0.2053668100423211,0.7946331899576788,7,pink
GRB140428A,GRB140428A_597519.png,25637,95373963,0,4,15,3,Other,9,2,11,0,2.897472836319489,0.0626308334735554,0.9373691665264444,-0.457495710997814,0.1920407857766384,0.8079592142233616,3,orange
GRB140430A,GRB140430A_597722.png,25637,95373964,9,8,8,1,,19,4,9,0,1.3525044520011484,0.0588079756589841,0.941192024341016,0.8115026712006891,0.2691277753751515,0.7308722246248485,6,brown
GRB140502A,GRB140502A_597841.png,25637,95373966,11,12,4,1,Simple/Extended,4,20,7,0,1.867718419094071,0.1108317720637848,0.8891682279362152,1.4941747352752568,0.1586115809348316,0.8413884190651684,4,gray
GRB140506A,GRB140506A_598284.png,25637,95373969,15,10,7,0,Simple,22,6,5,0,2.232274814501482,0.083857135883073,0.9161428641169268,0.6377928041432807,0.1117601025346037,0.8882398974653962,4,gray
GRB140509A,GRB140509A_598497.png,25637,95373970,9,7,9,1,,9,9,7,0,1.3206763594884356,0.0622241275996999,0.9377758724003,1.3206763594884356,0.2783193560920389,0.721680643907961,6,brown
GRB140512A,GRB140512A_598819.png,25637,95373971,0,1,15,1,Other,16,0,4,0,2.993530989776593,0.0579670620703047,0.9420329379296952,-0.9050209969092023,0.3218529279800532,0.6781470720199467,3,orange
GRB140515A,GRB140515A_599037.png,25637,95373972,2,3,15,1,Other,8,3,13,0,2.976607830191489,0.058756302584878,0.941243697415122,-0.6869094992749589,0.2852217877242293,0.7147782122757707,3,orange
GRB140516A,GRB140516A_599188.png,25637,95373973,13,1,1,3,Simple,9,4,0,0,2.9593201512468634,0.0595765082563273,0.9404234917436728,-0.5222329678670935,0.3101009010817721,0.6898990989182279,7,pink
GRB140518A,GRB140518A_599287.png,25637,95373974,0,2,14,0,Other,6,4,9,0,2.9704426289300225,0.0590471738290607,0.9409528261709392,-0.5940885257860046,0.3202553698063421,0.6797446301936578,3,orange
GRB140521A,GRB140521A_599546.png,25637,95373977,12,10,7,1,Simple,4,21,7,0,1.876629726513673,0.0731219883153921,0.9268780116846078,1.0425720702853738,0.1572183085692815,0.8427816914307185,4,gray
GRB140606A,GRB140606A_600951.png,25637,95373978,11,0,1,1,Simple,9,1,0,0,2.987590432845045,0.0582425864755564,0.9417574135244436,-0.8673649643743679,0.2990217558575261,0.7009782441424739,1,blue
GRB140607A,GRB140607A_601051.png,25637,95373979,1,1,4,14,Too Noisy,3,1,3,0,2.919985580353726,0.0614968448495345,0.9385031551504656,-0.3244428422615251,0.2851386609987023,0.7148613390012977,0,red
GRB140610A,GRB140610A_601259.png,25637,95373983,4,14,10,4,Extended,3,14,17,0,2.4494897427831783,0.0917211133115718,0.9082788866884282,0.8164965809277261,0.2009762261989218,0.7990237738010781,8,cyan
GRB140611A,,25637,95373984,6,1,23,4,Other,12,0,10,0,2.9344371694937488,0.0607824258145179,0.939217574185482,-0.5059374430161636,0.2263515431000422,0.7736484568999578,3,orange
GRB140614A,GRB140614A_601646.png,25637,95373985,4,2,10,15,Too Noisy,4,4,11,0,2.4538703538703546,0.0913641638586186,0.9086358361413812,0.7615459718907998,0.1468221328902343,0.8531778671097656,9,yellow
GRB140614B,GRB140614B_601662.png,25637,95373986,8,11,9,5,Extended,4,14,14,0,2.2,0.0803758229323277,0.9196241770676724,0.6,0.1151719519764706,0.8848280480235293,8,cyan
GRB140619A,GRB140619A_602080.png,25637,95373987,6,6,15,4,Other,14,5,19,0,2.9445038788874958,0.0602909078324223,0.9397090921675776,-0.7107423155935334,0.2251305529206284,0.7748694470793716,5,purple
GRB140622A,GRB140622A_602278.png,25637,95373988,8,3,7,13,Too Noisy,7,2,3,0,2.5528888301902897,0.0837315630807145,0.9162684369192856,0.1215661347709661,0.1040541785138373,0.8959458214861626,0,red
GRB140626A,GRB140626A_602604.png,25637,95373990,0,3,14,2,Other,8,3,11,0,2.940461832684397,0.0604876648462435,0.9395123351537564,-0.5563035899673183,0.2282050481927486,0.7717949518072513,3,orange
GRB140628A,GRB140628A_602803.png,25637,95373991,15,7,4,1,Simple,6,17,5,0,2.740500835173419,0.0713083506614769,0.9286916493385232,0.0830454798537399,0.1521191022043666,0.8478808977956334,4,gray
GRB140629A,GRB140629A_602884.png,25637,95373992,5,7,14,2,Other,18,4,14,0,2.745625891934577,0.071002227026174,0.928997772973826,0.0,0.1446881679695286,0.8553118320304713,5,purple
GRB140703A,GRB140703A_603243.png,25637,95373997,7,14,13,2,Extended/Other,8,26,16,0,1.7864740025262411,0.0876244532837402,0.9123755467162598,1.4291792020209928,0.1719961810912984,0.8280038189087016,8,cyan
GRB140706A,GRB140706A_603587.png,25637,95373998,0,3,17,1,Other,15,4,9,0,2.9626817992671115,0.059415897698489,0.9405841023015108,-0.5673220466681703,0.2774169918032731,0.7225830081967268,3,orange
GRB140709A,GRB140709A_603810.png,25637,95373999,0,3,12,1,Other,7,5,12,0,2.9211869733608857,0.0614370544079907,0.9385629455920091,-0.3651483716701107,0.2402587220245025,0.7597412779754975,3,orange
GRB140709B,GRB140709B_603866.png,25637,95374000,0,11,17,2,Other,15,1,20,0,2.393774995725105,0.096413007495764,0.903586992504236,0.8819171036881969,0.1551817153287951,0.8448182846712049,5,purple
GRB140710A,GRB140710A_603954.png,25637,95374001,15,3,0,0,Simple,8,11,0,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.4200840252084029,0.2966893667984966,0.7033106332015033,1,blue
GRB140713A,GRB140713A_604232.png,25637,95374002,3,3,16,0,Other,12,4,9,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.7001400420140048,0.2211282706537889,0.7788717293462111,3,orange
GRB140716A-2,,25637,95374003,18,0,4,4,Simple,19,1,1,0,2.9131822833531684,0.0618368056391738,0.9381631943608262,-0.6333004963811235,0.1981984385719633,0.8018015614280367,7,pink
GRB140719A,GRB140719A_605612.png,25637,95374005,6,6,12,2,Other,6,11,14,0,2.6678918753996625,0.0758264911735795,0.9241735088264204,-0.2425356250363329,0.1170390355395114,0.8829609644604886,5,purple
GRB140719B,GRB140719B_605700.png,25637,95374006,11,5,12,4,Simple/Other,7,9,11,0,1.9595917942265424,0.1449099194009389,0.8550900805990611,1.469693845669907,0.1449099194009389,0.8550900805990611,6,brown
GRB140730A,GRB140730A_607742.png,25637,95374010,2,4,12,4,Other,11,5,11,0,2.9314195092110324,0.0609307430705798,0.93906925692942,-0.676481425202546,0.2125729631523196,0.7874270368476803,5,purple
GRB140817A,GRB140817A_609736.png,25637,95374011,6,13,12,2,Extended/Other,20,3,14,0,1.8311038136792213,0.0950727299343043,0.9049272700656956,1.44560827395728,0.1644887205187246,0.8355112794812753,8,cyan
GRB140818B,GRB140818B_609885.png,25637,95374012,12,11,1,0,Simple/Extended,10,7,4,0,1.88175014456154,0.1564241787246518,0.8435758212753481,1.56812512046795,0.1564241787246518,0.8435758212753481,4,gray
GRB140824A,GRB140824A_610501.png,25637,95374013,12,0,0,1,Simple,9,3,1,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
GRB140828A,GRB140828A_610953.png,25637,95374014,7,4,7,1,Simple/Other,14,2,5,0,1.5666989036012806,0.0796049808179062,0.9203950191820938,1.5666989036012806,0.2151699425695499,0.7848300574304501,6,brown
GRB140903A,GRB140903A_611599.png,25637,95374016,13,0,0,0,Simple,11,0,1,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB140907A,GRB140907A_611933.png,25637,95374017,21,2,6,0,Simple,22,1,9,0,2.8947368421052637,0.062770424150401,0.937229575849599,-0.2631578947368421,0.2243612895624966,0.7756387104375033,7,pink
GRB140916A,GRB140916A_612804.png,25637,95374019,0,13,8,13,Extended/Too Noisy,4,4,10,0,1.466438705802635,0.0695719888647257,0.9304280111352744,1.466438705802635,0.2387960405808393,0.7612039594191606,8,cyan
GRB140919A,GRB140919A_613160.png,25637,95374023,1,5,9,1,Other,6,5,10,0,2.6111648393354674,0.0796049808179062,0.9203950191820938,0.5222329678670935,0.2151699425695499,0.7848300574304501,5,purple
GRB140927A,GRB140927A_613775.png,25637,95374024,0,2,15,1,Other,10,0,6,0,2.9797977499945336,0.0586065090421672,0.9413934909578328,-0.7094756547606033,0.291456885331427,0.708543114668573,3,orange
GRB140930B,GRB140930B_614094.png,25637,95374025,11,1,0,0,Simple,7,4,1,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,1,blue
GRB141004A,GRB141004A_614390.png,25637,95374026,18,6,0,2,Simple,10,14,4,0,2.852798895551795,0.0649595631351147,0.9350404368648852,-0.1240347345892084,0.205258965872457,0.7947410341275429,7,pink
GRB141005A,GRB141005A_614415.png,25637,95374027,15,2,0,0,Simple,11,5,0,0,2.974372194624121,0.0588615707173894,0.9411384292826106,-0.6225430174794672,0.3244511538930608,0.6755488461069392,1,blue
GRB141015A,GRB141015A_615399.png,25637,95374028,16,12,4,1,Simple,2,23,11,0,2.2314288273209533,0.1118479690671898,0.8881520309328101,1.0797236261230418,0.1280862638385704,0.8719137361614295,4,gray
GRB141017A,GRB141017A_615672.png,25637,95374029,8,3,15,2,Other,15,10,11,0,2.6917063396418124,0.0743065128497479,0.925693487150252,0.3364632924552265,0.1910976324597959,0.8089023675402041,6,brown
GRB141020A,GRB141020A_615873.png,25637,95374030,2,3,14,4,Other,12,1,14,0,2.967478714184394,0.0591876525288102,0.9408123474711898,-0.6294651817966896,0.270165468036184,0.729834531963816,3,orange
GRB141022A,GRB141022A_616061.png,25637,95374031,15,4,14,5,Simple/Other,22,1,6,0,1.8958004657507064,0.1542689831410866,0.8457310168589134,1.5511094719778504,0.1542689831410866,0.8457310168589134,6,brown
GRB141026A,GRB141026A_616502.png,25637,95374033,2,2,7,17,Too Noisy,4,2,3,0,2.82842712474619,0.0662756027415243,0.9337243972584756,0.0,0.2522154963555043,0.7477845036444957,0,red
GRB141031A,GRB141031A_617110.png,25637,95374037,11,8,8,5,Simple,14,8,2,0,2.4494897427831783,0.0917211133115718,0.9082788866884282,0.0,0.0917211133115718,0.9082788866884282,6,brown
GRB141031B,GRB141031B_617149.png,25637,95374039,1,1,12,2,Other,6,4,6,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,3,orange
GRB141102A,,25637,95374040,13,2,11,2,Simple,8,8,0,0,2.057983021710106,0.1317505435586392,0.8682494564413608,1.3719886811400706,0.1848573506199864,0.8151426493800136,6,brown
GRB141109A,GRB141109A_618024.png,25637,95374041,5,5,15,2,Other,14,8,11,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.6163156344279367,0.1929489415910299,0.8070510584089701,5,purple
GRB141109B,GRB141109B_618032.png,25637,95374042,1,0,12,18,Too Noisy,6,1,5,0,2.34765317068686,0.1005198421641233,0.8994801578358766,0.973417168333576,0.1739799968053317,0.8260200031946683,9,yellow
GRB141121A,GRB141121A_619182.png,25637,95374043,1,0,1,12,Too Noisy,1,1,1,0,2.989672946978801,0.0581458123112459,0.941854187688754,-0.8793155726408238,0.3060177571255631,0.6939822428744369,0,red
GRB141130A,GRB141130A_620090.png,25637,95374044,2,7,19,2,Other,8,9,25,0,2.8675421404856705,0.0641792632500728,0.9358207367499272,-0.1246757452385074,0.2638146557771632,0.7361853442228368,5,purple
GRB141212A,GRB141212A_621229.png,25637,95374045,10,0,0,1,Simple,8,1,0,0,2.985832270287424,0.0583244454272477,0.9416755545727522,-0.7207181342073092,0.3397357470350821,0.6602642529649179,1,blue
GRB141212B,GRB141212B_621234.png,25637,95374047,3,3,13,1,Other,10,1,13,0,2.9541957835039856,0.0598223851978667,0.9401776148021332,-0.7385489458759964,0.2361536773866406,0.7638463226133594,3,orange
GRB141220A,GRB141220A_621915.png,25637,95374050,12,8,13,1,Other,11,12,19,0,1.6523731656776823,0.0705081806305676,0.9294918193694324,1.2851791288604195,0.1970275859822592,0.8029724140177408,6,brown
GRB141221A,GRB141221A_622006.png,25637,95374051,1,1,12,2,Other,7,4,8,0,2.9883494705505136,0.0582072907029989,0.9417927092970012,-0.7470873676376284,0.3440648051305601,0.6559351948694399,3,orange
GRB141225A,GRB141225A_622476.png,25637,95374053,3,16,0,3,Extended,2,15,2,0,2.9405881764588204,0.0604815025720697,0.9395184974279304,-0.7001400420140048,0.2211282706537889,0.7788717293462111,2,green
GRB150101A,GRB150101A_623158.png,25637,95374054,6,0,9,13,Too Noisy,6,0,0,0,2.1908902300206643,0.0835018872276838,0.9164981127723162,0.7302967433402214,0.1161575283475384,0.8838424716524615,9,yellow
GRB150103A,GRB150103A_623368.png,25637,95374056,5,6,12,4,Other,7,6,10,0,2.92155504328906,0.0614187510118826,0.9385812489881172,-0.4173650061841514,0.2234265316037083,0.7765734683962917,5,purple
GRB150110B,GRB150110B_624606.png,25637,95374057,8,3,15,3,Other,14,1,16,0,2.729397809609434,0.0719771839753062,0.9280228160246936,0.2641352718976871,0.2313614422192953,0.7686385577807047,6,brown
GRB150120A,GRB150120A_627137.png,25637,95374058,14,0,0,0,Simple,9,3,0,0,3.0,0.0576688856224374,0.9423311143775626,-1.0,0.3910022189557705,0.6089977810442295,1,blue
GRB150120B,GRB150120B_627170.png,25637,95374060,7,1,14,2,Other,12,5,14,0,2.6917063396418124,0.0743065128497479,0.925693487150252,0.3364632924552265,0.1910976324597959,0.8089023675402041,6,brown
GRB150201A,GRB150201A_629302.png,25637,95374061,14,12,7,3,Simple,8,22,13,0,2.013468165642073,0.0944933481384928,0.9055066518615073,1.208080899385244,0.1375214250263423,0.8624785749736577,4,gray
GRB150202A,GRB150202A_629547.png,25637,95374064,1,3,15,0,Other,9,5,9,0,2.951244578069648,0.0599645667971548,0.9400354332028452,-0.5038710255240862,0.2648675767147155,0.7351324232852845,3,orange
GRB150203A,GRB150203A_629578.png,25637,95374065,6,9,16,4,Other,5,9,19,0,2.7608615494928896,0.0701017797430718,0.929898220256928,0.0952021223963065,0.168185490146149,0.831814509853851,5,purple
GRB150206A,GRB150206A_630019.png,25637,95374067,18,7,11,1,Simple,22,3,11,0,2.4524946383020216,0.0914760793445919,0.908523920655408,0.4904989276604043,0.1038073562313277,0.8961926437686722,6,brown
GRB150211A,GRB150211A_630714.png,25637,95374068,3,4,15,0,Other,10,5,11,0,2.897472836319489,0.0626308334735554,0.9373691665264444,-0.457495710997814,0.1920407857766384,0.8079592142233616,3,orange
GRB150212A,GRB150212A_630876.png,25637,95374069,19,7,2,2,Simple,0,28,1,0,2.8675421404856705,0.0641792632500728,0.9358207367499272,-0.1246757452385074,0.2638146557771632,0.7361853442228368,7,pink
GRB150213B,GRB150213B_631051.png,25637,95374070,2,14,2,15,Extended/Too Noisy,1,13,3,0,1.8676290524384016,0.1586256258252667,0.8413743741747333,1.5909432668919716,0.1821990024150079,0.817800997584992,2,green
GRB150222A,GRB150222A_632180.png,25637,95374071,10,5,10,1,Simple/Other,13,11,5,0,1.6059101370939322,0.0859069114327639,0.914093088567236,1.6059101370939322,0.206644203750808,0.793355796249192,6,brown
GRB150301A,GRB150301A_632995.png,25637,95374073,12,0,0,1,Simple,11,0,0,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
GRB150301B,GRB150301B_633180.png,25637,95374075,19,18,1,2,Simple/Extended,7,28,7,0,1.830771459776188,0.1645432117127627,0.8354567882872372,1.627352408689945,0.1645432117127627,0.8354567882872372,4,gray
GRB150302A,GRB150302A_633237.png,25637,95374077,9,5,10,5,Other,6,10,8,0,2.091290026730777,0.1276198778393422,0.8723801221606577,1.3308209261014037,0.1855957084834667,0.8144042915165333,6,brown
GRB150309A,GRB150309A_634200.png,25637,95374079,13,18,7,1,Extended,17,16,10,0,2.2401859698970314,0.0979751265085948,0.9020248734914053,0.8824975032927699,0.1109424389838682,0.8890575610161318,4,gray
GRB150314A,GRB150314A_634795.png,25637,95374081,21,12,0,1,Simple,6,25,1,0,2.51259453814803,0.0867393958424329,0.913260604157567,0.7035264706814485,0.1860654399516601,0.8139345600483399,4,gray
GRB150317A,GRB150317A_635148.png,25637,95374082,1,6,21,1,Other,13,8,19,0,2.905487990874559,0.0622241275996999,0.9377758724003,-0.2641352718976871,0.2783193560920389,0.721680643907961,3,orange
GRB150318A,GRB150318A_635289.png,25637,95374083,3,7,14,3,Other,9,3,15,0,2.794842662984075,0.0681440505372195,0.9318559494627804,0.0963738849304853,0.2440532915613518,0.7559467084386482,5,purple
GRB150323A,GRB150323A_635887.png,25637,95374085,5,3,16,0,Other,3,18,8,0,2.86691089540498,0.0642124319025154,0.9357875680974844,-0.2866910895404979,0.1838929416979451,0.8161070583020549,3,orange
GRB150323B,,25637,95374086,9,2,21,7,Other,4,9,3,0,2.792572212771409,0.0682727185322733,0.9317272814677268,-0.1861714808514272,0.1500806719424483,0.8499193280575517,9,yellow
GRB150323C,GRB150323C_636005.png,25637,95374088,4,3,11,10,Other/Too Noisy,7,5,7,0,1.9595917942265424,0.1449099194009389,0.8550900805990611,1.469693845669907,0.1449099194009389,0.8550900805990611,9,yellow
GRB150403A,GRB150403A_637044.png,25637,95374091,15,2,2,1,Simple,15,3,1,0,2.9925280083228984,0.0580134656453468,0.9419865343546532,-0.8977584024968696,0.3172667861140774,0.6827332138859226,7,pink
GRB150413A,GRB150413A_637899.png,25637,95374092,4,6,12,3,Other,13,4,11,0,2.852798895551795,0.0649595631351147,0.9350404368648852,-0.1240347345892084,0.205258965872457,0.7947410341275429,5,purple
GRB150423A,GRB150423A_638808.png,25637,95374093,12,0,0,2,Simple,11,0,0,0,2.9593201512468634,0.0595765082563273,0.9404234917436728,-0.5222329678670935,0.3101009010817721,0.6898990989182279,1,blue
GRB150428A,GRB150428A_639275.png,25637,95374094,1,3,12,1,Other,6,1,12,0,2.9512657942855025,0.0599635431435474,0.9400364568564524,-0.4760106119815326,0.3038884633253078,0.6961115366746922,3,orange
GRB150428B,GRB150428B_639278.png,25637,95374096,0,2,9,1,Other,6,6,7,0,2.9393876913398134,0.0605400866434691,0.9394599133565308,-0.4898979485566356,0.2379856997738203,0.7620143002261797,3,orange
GRB150430A,GRB150430A_639433.png,25637,95374097,1,16,18,3,Extended/Other,20,6,17,0,1.945771363977115,0.1468798276047842,0.8531201723952158,1.4879428077472057,0.1468798276047842,0.8531201723952158,5,purple
GRB150513A,GRB150513A_640584.png,25637,95374099,0,2,16,1,Other,14,6,10,0,2.9823787021905264,0.0584856620533236,0.9415143379466764,-0.7290259049799065,0.2970118345222303,0.7029881654777697,3,orange
GRB150527A,GRB150527A_641698.png,25637,95374100,1,6,17,1,Other,11,3,15,0,2.849828537648725,0.0651182026725325,0.9348817973274676,-0.0662750822709005,0.2582290527774085,0.7417709472225915,3,orange
GRB150530A,GRB150530A_642018.png,25637,95374102,12,0,1,0,Simple,11,0,2,0,2.9902518020086637,0.0581189488320708,0.9418810511679292,-0.7689218919450849,0.3477243781102923,0.6522756218897077,1,blue
