Burst_Name,BurstID,Burst_PNG,Simple,Extended,Other,Too_Noisy,Symmetrical,FastRiseSlowDecay,UnderlyingEmission,RapidlyVarying,Verify,Simple_Zscore,Simple_Pvalue,Simple_Confidence,Extended_Zscore,Extended_Pvalue,Extended_Confidence,Other_Zscore,Other_Pvalue,Other_Confidence,Too_Noisy_Zscore,Too_Noisy_Pvalue,Too_Noisy_Confidence,Final_Confidence
GRB061202,95373034,GRB061202_241963.png,7,7,8,2,5,18,8,0,,-0.13265872669927467,0.8944632856083974,0.10553671439160262,0.47139495694924205,0.6373587166265084,0.36264128337349155,0.044188666165304875,0.9647540163197919,0.03524598368020815,-0.2867631329168786,0.7742936935237028,0.2257063064762972,0.19894363352684985
GRB061210,95373035,GRB061210_243690.png,14,10,0,3,18,1,3,0,,0.6208125842699341,0.5347229423192317,0.4652770576807683,0.9346782315117185,0.34995414861406404,0.650045851385936,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.13127074764619115,0.8955611315149106,0.10443886848508943,0.650045851385936
GRB061217,95373036,GRB061217_251634.png,14,0,6,9,13,0,2,0,,0.5020387815555762,0.6156402413107278,0.3843597586892722,-1.2454783546646422,0.21295596714697496,0.787044032853025,-0.45973778327883796,0.6457044459208996,0.3542955540791004,0.9839849811918434,0.32512289746161427,0.6748771025383857,0.6748771025383857
GRB061222A,95373038,GRB061222A_252588.png,4,2,18,1,14,5,15,0,Other,-0.5699796263720156,0.5686915165580793,0.43130848344192074,-0.7745645320505483,0.4385970222067308,0.5614029777932692,1.5852873715563018,0.1129010569651443,0.8870989430348557,-0.529331253939151,0.596575678280735,0.403424321719265,0.8870989430348557
GRB061222B,95373040,GRB061222B_252593.png,8,6,11,4,8,3,14,0,,-0.1851525055774955,0.8531094199806586,0.1468905800193414,-0.027597778938537217,0.9779829531423572,0.02201704685764283,0.22743464778135683,0.820085781072313,0.179914218927687,0.01885983123585198,0.9849529238667163,0.01504707613328371,0.09748064753048535
GRB070103,95373041,GRB070103_254532.png,1,2,11,1,9,3,8,0,Other,-0.8799792514564903,0.37887054972184675,0.6211294502781533,-0.4606219836411523,0.6450698366105414,0.3549301633894586,1.6384287062249567,0.10133229496819296,0.898667705031807,-0.3800585640792911,0.7039019430649827,0.29609805693501734,0.898667705031807
GRB070107,95373043,GRB070107_255029.png,9,15,5,1,7,18,7,0,Extended,-0.10498018874530382,0.916391528934315,0.08360847106568503,1.697733036673445,0.08955815948652757,0.9104418405134724,-0.6200780171928835,0.5352064241631307,0.4647935758368693,-0.5666494264041161,0.5709523872175923,0.42904761278240766,0.9104418405134724
GRB070110,95373045,GRB070110_255445.png,1,17,8,2,2,20,16,0,Extended,-0.9827852495712395,0.3257131430277336,0.6742868569722664,2.3284211919601776,0.019889749448250615,0.9801102505517494,-0.1456018147941775,0.8842357352560994,0.11576426474390056,-0.3534027266043161,0.7237865420043808,0.27621345799561925,0.9801102505517494
GRB070129,95373047,GRB070129_258408.png,2,1,10,14,4,3,5,0,Too_Noisy,-0.855376106608516,0.39234296673131164,0.6076570332686884,-1.0274626960470061,0.30420264237321093,0.6957973576267891,0.19180348468934671,0.847896141258758,0.152103858741242,2.149284236323892,0.03161187532970833,0.9683881246702917,0.9683881246702917
GRB070208,95373048,GRB070208_259714.png,1,8,18,4,17,6,11,0,,-0.9942648275244993,0.32009395444778077,0.6799060455522192,0.27359849247759627,0.7843931926371921,0.2156068073628079,1.029874712438746,0.30306882280166425,0.6969311771983357,-0.03095307972961855,0.9753069586763206,0.024693041323679443,0.6969311771983357
GRB070209,95373049,GRB070209_259803.png,1,2,11,14,5,1,5,0,Too_Noisy,-0.9827852495712395,0.3257131430277336,0.6742868569722664,-0.8250195844734869,0.40936047203034676,0.5906395279696532,0.2814267673646579,0.778383090003826,0.221616909996174,2.045622646143434,0.040793511620784706,0.9592064883792153,0.9592064883792153
GRB070219,95373050,GRB070219_261132.png,11,12,5,1,6,14,12,0,Extended,0.1584431379890403,0.8741076238597072,0.1258923761402928,1.1902827967875678,0.2339352600167386,0.7660647399832614,-0.5971722694908769,0.5503923713322807,0.4496076286677193,-0.5602152587377428,0.5753326203764586,0.4246673796235414,0.7660647399832614
GRB070220,95373052,GRB070220_261299.png,13,17,2,3,5,24,7,0,Extended,0.13226442228873292,0.8947751470005585,0.10522485299944151,1.6136412826352136,0.10660525690623324,0.8933947430937668,-1.0565961233996928,0.2906959504923563,0.7093040495076437,-0.2734352141793911,0.784518686770094,0.21548131322990605,0.8933947430937668
GRB070223,95373054,GRB070223_261664.png,1,15,13,7,4,18,18,0,Extended,-1.0091457619083546,0.3129047339425748,0.6870952660574252,1.2071978047837637,0.22735597567182486,0.7726440243281751,0.15489978005833632,0.8769003270426761,0.12309967295732394,0.3352064081658714,0.737469388384214,0.26253061161578595,0.7726440243281751
GRB070224,95373055,GRB070224_261880.png,4,10,6,11,3,12,7,0,Too_Noisy,-0.6728366448332238,0.5010512217829475,0.4989487782170525,0.6533677042631558,0.513519254125385,0.486480745874615,-0.512938229554466,0.6079945303928165,0.3920054696071835,1.233049536019196,0.21755728334746882,0.7824427166525312,0.7824427166525312
GRB070227,95373057,,21,2,8,4,16,5,4,0,,0.8914471775976501,0.37268931759560475,0.6273106824043952,-0.909111338511718,0.36329135808682134,0.6367086419131787,-0.37335039194555636,0.7088876759524783,0.29111232404752174,-0.11350018932954113,0.9096340129889815,0.0903659870110185,0.6273106824043952
GRB070306,95373059,GRB070306_263361.png,3,8,15,3,13,8,12,0,,-0.7578119115217219,0.4485635904681742,0.5514364095318258,0.37836241297016443,0.7051613864660498,0.29483861353395024,0.777172592629513,0.43705694986039956,0.5629430501396004,-0.17416519875534628,0.8617356348667524,0.13826436513324758,0.42889083183677534
GRB070318,95373060,GRB070318_271019.png,16,13,1,0,2,28,4,0,Extended,0.6700188739658826,0.5028457585989399,0.4971542414010601,1.3053048511617,0.19178906284666208,0.8082109371533379,-1.1514913638794342,0.24953014611740132,0.7504698538825987,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.8082109371533379
GRB070328,95373061,GRB070328_272773.png,8,11,6,2,11,16,3,0,Extended,-0.11728176116929093,0.9066367777561761,0.09336322224382387,1.1526938901293544,0.2490360501384581,0.7509639498615419,-0.39865578940682067,0.6901468479475181,0.3098531520524819,-0.3385939280071078,0.7349156574399962,0.2650843425600038,0.7509639498615419
GRB070330,95373062,GRB070330_273180.png,16,4,9,1,14,7,9,0,,0.6700188739658826,0.5028457585989399,0.4971542414010601,-0.4606219836411523,0.6450698366105414,0.3549301633894586,-0.08866467050633277,0.9293484107657395,0.07065158923426051,-0.5666494264041161,0.5709523872175923,0.42904761278240766,0.4971542414010601
GRB070411,95373063,GRB070411_275087.png,0,1,10,3,7,5,7,0,Other,-1.1014075550882578,0.27071931874187927,0.7292806812581207,-0.8250195844734869,0.40936047203034676,0.5906395279696532,1.5625125138411642,0.1181673002107253,0.8818326997892747,0.4462723976449338,0.6554004922012706,0.3445995077987294,0.8818326997892747
GRB070412,95373065,GRB070412_275119.png,5,5,15,3,7,10,12,0,,-0.508296027503166,0.6112457555321609,0.3887542444678391,-0.19433142918675392,0.8459163777640608,0.1540836222359392,0.8507982102431051,0.39488145603926794,0.6051185439607321,-0.15348394554200365,0.8780166499013256,0.12198335009867445,0.6051185439607321
GRB070419A,95373067,GRB070419A_276205.png,4,1,4,13,3,3,2,0,Too_Noisy,-0.4975121815470735,0.6188279148368161,0.3811720851631839,-0.9779136827248162,0.32811701723941766,0.6718829827605823,-0.5596901368875935,0.5756908110523231,0.4243091889476769,2.5545068161202296,0.010633834769752104,0.9893661652302479,0.9893661652302479
GRB070419B,95373069,GRB070419B_276212.png,1,15,5,1,0,13,11,0,Extended,-0.9504337117029616,0.3418919212460607,0.6581080787539393,2.767991724432749,0.0056402887853919115,0.9943597112146081,-0.37852649597172405,0.7050395145102808,0.2949604854897192,-0.49879820374054334,0.6179215531311768,0.3820784468688232,0.9943597112146081
GRB070420,95373070,GRB070420_276321.png,12,11,5,4,16,5,13,0,,0.14412665284043472,0.8854004585215087,0.11459954147849127,0.7779794768802927,0.43658111226104035,0.5634188877389597,-0.6615946849027702,0.5082310147953544,0.4917689852046456,-0.05352455501084736,0.9573139666183694,0.04268603338163057,0.33900921460872546
GRB070427,95373073,GRB070427_277356.png,14,1,9,1,15,2,6,0,,0.7585901954185899,0.44809773958883303,0.551902260411167,-1.0100214433575951,0.3124850165940587,0.6875149834059413,0.15047133550261504,0.8803927641910247,0.11960723580897525,-0.529331253939151,0.596575678280735,0.403424321719265,0.3357547481100711
GRB070429A,95373074,GRB070429A_277571.png,4,11,3,13,2,13,2,0,Extended/Too_Noisy,-0.6728366448332238,0.5010512217829475,0.4989487782170525,0.8432523101559358,0.39908734830380843,0.6009126516961916,-0.8986414650527689,0.3688436648553397,0.6311563351446603,1.5941931405188572,0.11089278241939038,0.8891072175806096,0.7450099346384006
GRB070429B,95373075,GRB070429B_277582.png,11,0,0,0,11,1,0,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070506,95373076,GRB070506_278693.png,12,1,0,0,11,2,0,0,Simple,1.9645228028900623,0.04946949452273364,0.9505305054772664,-0.7926766021510903,0.42796626579653796,0.572033734203462,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9505305054772664
GRB070508,95373077,GRB070508_278854.png,13,2,21,1,21,4,14,0,,0.06557945053862534,0.9477126499828503,0.05228735001714968,-0.9272933393848489,0.35377425161935294,0.6462257483806471,0.9777526535876236,0.3281966730607344,0.6718033269392656,-0.6019504003574614,0.5472071538218937,0.45279284617810633,0.6718033269392656
GRB070509,95373078,GRB070509_278903.png,11,1,0,0,2,7,2,0,Simple,1.943231619848546,0.05198817925069932,0.9480118207493007,-0.7549431227749609,0.45028311003059374,0.5497168899694063,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9480118207493007
GRB070517,95373079,GRB070517_279494.png,11,8,8,1,11,12,7,0,,0.20343780559894384,0.8387928529858775,0.16120714701412253,0.4363567260999789,0.6625779307200894,0.3374220692799106,-0.1456018147941775,0.8842357352560994,0.11576426474390056,-0.5533215076666286,0.5800432761300658,0.4199567238699342,0.24931460814701656
GRB070518,95373082,GRB070518_279592.png,11,2,1,2,7,7,1,0,Simple,1.182071826114345,0.23717720233359652,0.7628227976664035,-0.5096755068301204,0.6102788152471974,0.3897211847528026,-1.035244694291751,0.3005546509000758,0.6994453490999242,-0.05352455501084736,0.9573139666183694,0.04268603338163057,0.7628227976664035
GRB070520A,95373083,GRB070520A_279817.png,4,3,9,13,5,3,10,0,Too_Noisy,-0.6432800303328766,0.5200424116827802,0.4799575883172198,-0.6365380668015896,0.5244257777658903,0.4755742222341097,-0.047434324642720994,0.9621670726904776,0.03783292730952237,1.7560851011566365,0.07907387869134719,0.9209261213086528,0.9209261213086528
GRB070520B,95373085,GRB070520B_279898.png,6,9,12,6,3,14,12,0,,-0.4975121815470735,0.6188279148368161,0.3811720851631839,0.35990967697431425,0.7189146801365283,0.28108531986347174,0.1649644267758847,0.8689719817143926,0.1310280182856074,0.26452805122464984,0.7913730526285407,0.20862694737145926,0.20691342850684613
GRB070521,95373088,GRB070521_279935.png,0,1,11,0,4,2,9,0,Other,-1.1014075550882578,0.27071931874187927,0.7292806812581207,-0.7549431227749609,0.45028311003059374,0.5497168899694063,2.369122057918964,0.01783036803112381,0.9821696319688762,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9821696319688762
GRB070529,95373089,GRB070529_280706.png,2,10,9,10,3,7,11,0,Too_Noisy,-0.8871220999607408,0.3750131668935044,0.6249868331064956,0.6533677042631558,0.513519254125385,0.486480745874615,-0.12723499405616293,0.8987544091954454,0.10124559080455464,1.0524777337693652,0.292580420993509,0.707419579006491,0.707419579006491
GRB070531,95373090,GRB070531_280958.png,8,15,6,0,1,24,10,0,Extended,-0.1851525055774955,0.8531094199806586,0.1468905800193414,1.7992230846506205,0.07198339921054342,0.9280166007894566,-0.45973778327883796,0.6457044459208996,0.3542955540791004,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9280166007894566
GRB070611,95373091,GRB070611_282003.png,14,3,10,2,10,3,7,0,,0.5020387815555762,0.6156402413107278,0.3843597586892722,-0.6365380668015896,0.5244257777658903,0.4755742222341097,0.09000016156931803,0.928287086437037,0.07171291356296305,-0.36719022874654456,0.7134771273796845,0.2865228726203155,0.22803633612611762
GRB070612A,95373092,GRB070612A_282066.png,1,10,12,7,3,16,11,0,,-0.990693403272374,0.3218353132138929,0.6781646867861071,0.7166625728940824,0.473582324861354,0.526417675138646,0.3098953395085804,0.7566405470012365,0.2433594529987635,0.5528957475448338,0.5803347994954997,0.4196652005045003,0.39648077621396993
GRB070612B,95373093,GRB070612B_282073.png,16,1,5,2,13,1,9,0,Simple,1.1128754812294175,0.26576191174376795,0.734238088256232,-1.0002107387198016,0.31720853340760025,0.6827914665923998,-0.4540113463533363,0.6498206602612615,0.3501793397387385,-0.2867631329168786,0.7742936935237028,0.2257063064762972,0.734238088256232
GRB070616,95373096,GRB070616_282445.png,4,11,14,5,10,6,20,0,,-0.7106517251498444,0.47730008152766734,0.5226999184723327,0.6589525456129436,0.5099262420169013,0.4900737579830987,0.35678475245151114,0.7212529518202442,0.2787470481797558,0.06995469211587509,0.9442297216971356,0.05577027830286441,0.2748636948219063
GRB070621,95373098,GRB070621_282808.png,4,2,14,1,4,5,15,0,Other,-0.4687552589974934,0.6392445835395675,0.3607554164604325,-0.6848666610764351,0.4934280655095893,0.5065719344904107,1.3727220328816816,0.1698387769551586,0.8301612230448414,-0.48668191397919114,0.6264837640465375,0.3735162359534625,0.8301612230448414
GRB070628,95373099,GRB070628_283320.png,11,1,13,1,9,9,10,0,,0.3038105256518055,0.7612722472463669,0.23872775275363312,-1.0190774784078662,0.3081661852862181,0.6918338147137819,0.7084553495234933,0.4786625307728891,0.5213374692271109,-0.5379431398926046,0.5906163042637396,0.40938369573626043,0.380032610990372
GRB070704,95373101,GRB070704_283791.png,2,13,9,4,6,19,11,0,Extended,-0.8641629440542212,0.38749838531341574,0.6125016146865843,1.4875036515778675,0.13688183950554866,0.8631181604944513,-0.0032589540745655526,0.9973997354623463,0.002600264537653718,0.04643483552030884,0.9629636717174501,0.03703632828254988,0.8631181604944513
GRB070714A,95373102,GRB070714A_284850.png,12,0,0,0,11,1,0,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070714B,95373103,GRB070714B_284856.png,13,15,1,0,18,5,6,0,Extended,0.38750690036673097,0.6983809774579064,0.3016190225420936,1.7992230846506205,0.07198339921054342,0.9280166007894566,-1.1469102143390328,0.25141873071603493,0.7485812692839651,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9280166007894566
GRB070721A,95373104,GRB070721A_285653.png,11,1,0,0,8,4,0,0,Simple,1.943231619848546,0.05198817925069932,0.9480118207493007,-0.7549431227749609,0.45028311003059374,0.5497168899694063,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9480118207493007
GRB070721B,95373105,GRB070721B_285654.png,3,12,21,4,19,20,16,0,,-0.8523007135025192,0.39404721012992305,0.605952789870077,0.52044848013821,0.6027510276098005,0.3972489723901995,0.8080953520272216,0.41903569310084343,0.5809643068991566,-0.19346770175446606,0.8465926984451286,0.15340730155487137,0.48910663964467804
GRB070724A,95373109,GRB070724A_285948.png,13,0,1,0,13,1,0,0,Simple,1.9827723883542188,0.04739285956749395,0.952607140432506,-1.2454783546646422,0.21295596714697496,0.787044032853025,-0.9996589791118481,0.31747557014572303,0.682524429854277,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.952607140432506
GRB070729,95373110,GRB070729_286373.png,12,0,0,0,11,0,0,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070731,95373112,GRB070731_286574.png,17,0,0,0,12,1,2,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070802,95373114,GRB070802_286809.png,8,9,9,7,8,7,9,0,,-0.2962137237000121,0.7670668688904141,0.2329331311095859,0.35990967697431425,0.7189146801365283,0.28108531986347174,-0.19736285505585455,0.8435435952565222,0.15645640474347777,0.4341561078835816,0.6641750838296552,0.3358249161703448,0.3084551180169083
GRB070805,95373115,GRB070805_287088.png,2,12,11,6,6,9,12,0,,-0.8871220999607408,0.3750131668935044,0.6249868331064956,1.0331369160487154,0.3015398296097014,0.6984601703902986,0.129900496276039,0.8966451516449554,0.1033548483550446,0.33019052477004274,0.7412560058710684,0.25874399412893156,0.6984601703902986
GRB070808,95373116,GRB070808_287260.png,13,17,0,3,2,26,5,0,Extended,0.20703242091764135,0.8359845387515816,0.16401546124841837,1.7869212606533869,0.07395021571979687,0.9260497842802031,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.24435611875214563,0.806955023927381,0.19304497607261895,0.9260497842802031
GRB070809,95373117,GRB070809_287344.png,19,0,0,0,17,1,2,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070810A,95373118,GRB070810A_287364.png,19,4,2,0,8,13,1,0,Simple,1.4228751063138922,0.15477236382100545,0.8452276361789945,-0.3036507094364543,0.7613940139566515,0.23860598604334848,-0.9654966925391413,0.33429609180839326,0.6657039081916067,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.8452276361789945
GRB070810B,95373119,GRB070810B_287409.png,13,0,12,8,9,1,2,0,,0.20703242091764135,0.8359845387515816,0.16401546124841837,-1.2454783546646422,0.21295596714697496,0.787044032853025,0.1649644267758847,0.8689719817143926,0.1310280182856074,0.6037841645425135,0.5459871489354353,0.4540128510645647,0.24968544353286348
GRB070911,95373122,GRB070911_290624.png,0,6,15,1,8,5,16,0,Other,-1.1014075550882578,0.27071931874187927,0.7292806812581207,0.35990967697431425,0.7189146801365283,0.28108531986347174,1.4331099131869713,0.15182642889577225,0.8481735711042278,-0.49879820374054334,0.6179215531311768,0.3820784468688232,0.8481735711042278
GRB070913,95373123,GRB070913_290843.png,11,0,0,0,10,0,0,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB070917,95373126,GRB070917_291292.png,16,7,2,0,5,18,1,0,,1.0243041597767106,0.30569163377619857,0.6943083662238014,0.4027200244846867,0.6871542011188958,0.3128457988811042,-0.9654966925391413,0.33429609180839326,0.6657039081916067,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.6943083662238014
GRB070920A,95373128,GRB070920A_291614.png,2,4,14,13,5,3,10,0,Too_Noisy,-0.9001090972411964,0.3680621952104688,0.6319378047895312,-0.5319725628251059,0.5947449986166926,0.4052550013833074,0.4065159479970441,0.6843635414206066,0.3156364585793934,1.4519244478371724,0.1465226139023177,0.8534773860976823,0.8534773860976823
GRB070920B,95373129,GRB070920B_291728.png,13,0,2,0,13,0,2,0,Simple,1.7771603921247203,0.07554185410365677,0.9244581458963432,-1.2454783546646422,0.21295596714697496,0.787044032853025,-0.7529313538645211,0.45149116582384075,0.5485088341761593,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9244581458963432
GRB070923,95373130,GRB070923_292004.png,16,0,9,4,17,0,1,0,,0.7311025439332668,0.46471652058276036,0.5352834794172396,-1.2454783546646422,0.21295596714697496,0.787044032853025,-0.047434324642720994,0.9621670726904776,0.03783292730952237,0.01885983123585198,0.9849529238667163,0.01504707613328371,0.2751652777752617
GRB071001,95373131,GRB071001_292826.png,0,4,16,1,6,11,7,0,Other,-1.1014075550882578,0.27071931874187927,0.7292806812581207,-0.12425496748822813,0.9011134016432474,0.09888659835675262,1.7523029948006463,0.07972172136341737,0.9202782786365826,-0.48668191397919114,0.6264837640465375,0.3735162359534625,0.9202782786365826
GRB071003,95373132,GRB071003_292934.png,5,13,9,3,7,18,12,0,Extended,-0.5478367960088389,0.5838039704345148,0.4161960295654852,1.3053048511617,0.19178906284666208,0.8082109371533379,-0.08866467050633277,0.9293484107657395,0.07065158923426051,-0.19346770175446606,0.8465926984451286,0.15340730155487137,0.8082109371533379
GRB071006,95373133,,4,2,12,2,7,1,2,0,Other,-0.43712264419295505,0.6620224060120121,0.3379775939879879,-0.6568360763970247,0.5112863244566006,0.4887136755433994,1.1070153595384062,0.26828728766395593,0.7317127123360441,-0.19346770175446606,0.8465926984451286,0.15340730155487137,0.7317127123360441
GRB071008,95373135,GRB071008_293587.png,17,8,6,1,19,2,10,0,,0.6630992394773899,0.507266997712823,0.492733002287177,0.22612734100440132,0.821102380228101,0.178897619771899,-0.5370446817731098,0.5912367504440641,0.4087632495559359,-0.5783113552994177,0.5630539293440799,0.43694607065592006,0.335815311029538
GRB071010A,95373137,GRB071010A_293707.png,11,3,3,1,10,4,3,0,,0.9283518948696116,0.35322506311397084,0.6467749368860292,-0.2644078908852799,0.7914656317832582,0.20853436821674176,-0.6200780171928835,0.5352064241631307,0.4647935758368693,-0.44225551818756614,0.6583043154269075,0.3416956845730925,0.6467749368860292
GRB071010B,95373138,GRB071010B_293795.png,10,3,14,0,8,14,11,0,,0.12874968731045078,0.8975557177739091,0.10244428222609092,-0.591431378811734,0.5542314207900425,0.4457685792099575,0.7822627587855141,0.4340601683861105,0.5659398316138895,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.3341920569199902
GRB071010C,95373141,,5,1,15,3,7,2,9,0,Other,-0.40944410623898414,0.6822137772730348,0.3177862227269652,-1.0002107387198016,0.31720853340760025,0.6827914665923998,1.2066553620421345,0.2275648964855641,0.7724351035144359,-0.05352455501084736,0.9573139666183694,0.04268603338163057,0.7724351035144359
GRB071011,95373142,GRB071011_293924.png,1,3,12,1,3,9,7,0,Other,-0.9060296401190511,0.36492016428420704,0.635079835715793,-0.2066978636041408,0.8362458259697576,0.1637541740302424,1.529020076024785,0.12625946705969637,0.8737405329403036,-0.4239622963910146,0.6715933104967844,0.3284066895032156,0.8737405329403036
GRB071013,95373143,GRB071013_294120.png,3,8,5,11,2,8,6,0,Too_Noisy,-0.7323603823686452,0.4639486331512024,0.5360513668487976,0.4986469142764463,0.6180281486564163,0.3819718513435837,-0.5462706079308626,0.5848799370024373,0.41512006299756266,1.5273146952411418,0.12668277704151643,0.8733172229584836,0.8733172229584836
GRB071018,95373144,GRB071018_294645.png,0,0,0,13,0,0,0,0,Too_Noisy,-1.1014075550882578,0.27071931874187927,0.7292806812581207,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,4.8444855810158085,1.2694013584724217e-06,0.9999987305986415,0.9999987305986415
GRB071020,95373146,GRB071020_294835.png,16,6,8,1,12,14,8,0,,0.612876085931878,0.5399582767045383,0.46004172329546167,-0.10617071930796336,0.9154469022197365,0.08455309778026354,-0.25580273922226404,0.7981031586731919,0.20189684132680807,-0.5726684864791105,0.5668691787121625,0.43313082128783753,0.46004172329546167
GRB071021,95373147,GRB071021_294974.png,16,3,7,4,18,3,4,0,,0.6700188739658826,0.5028457585989399,0.4971542414010601,-0.6568360763970247,0.5112863244566006,0.4887136755433994,-0.35437134384960806,0.7230606072574921,0.2769393927425079,-0.006876839429641122,0.9945131192386101,0.005486880761389923,0.4971542414010601
GRB071025,95373149,GRB071025_295301.png,8,11,5,2,11,8,6,0,Extended,-0.0794307690954844,0.9366899957514465,0.06331000424855349,1.244931284159893,0.21315701014801514,0.7868429898519849,-0.5178831428300852,0.6045398040823873,0.3954601959176127,-0.322645991056268,0.7469633590705507,0.25303664092944933,0.7868429898519849
GRB071028A,95373151,GRB071028A_295527.png,3,1,9,19,2,1,6,0,Too_Noisy,-0.7900240031060847,0.4295137504647881,0.5704862495352119,-1.0615276427060116,0.2884501773392403,0.7115498226607597,-0.16339467238412891,0.8702076973372277,0.1297923026627723,2.5704094464320044,0.01015783790678726,0.9898421620932127,0.9898421620932127
GRB071028B,95373152,,1,3,14,2,5,2,6,0,Other,-0.9353363273644321,0.34961499948061636,0.6503850005193836,-0.3625149372632161,0.7169672632414839,0.28303273675851615,1.5055753695533192,0.13217621528660373,0.8678237847133963,-0.19346770175446606,0.8465926984451286,0.15340730155487137,0.8678237847133963
GRB071031,95373155,GRB071031_295670.png,3,8,8,9,9,10,7,0,Too_Noisy,-0.7455406385372028,0.4559449534538147,0.5440550465461853,0.4363567260999789,0.6625779307200894,0.3374220692799106,-0.1456018147941775,0.8842357352560994,0.11576426474390056,1.0460287408318716,0.2955477630722856,0.7044522369277144,0.7044522369277144
GRB071101,95373156,GRB071101_295779.png,12,0,0,0,8,3,1,0,Simple,2.2200169993882555,0.02641761369186435,0.9735823863081356,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.7532402887289411,0.45130553312602073,0.5486944668739793,0.9735823863081356
GRB071112B,95373157,GRB071112B_296503.png,18,0,0,2,9,5,1,0,Simple,1.8878745439406042,0.05904279471944984,0.9409572052805502,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,-0.19346770175446606,0.8465926984451286,0.15340730155487137,0.9409572052805502
GRB071117,95373158,GRB071117_296805.png,21,7,1,1,6,18,3,0,Simple,1.2235896330453013,0.2211070723651578,0.7788929276348422,0.12802029462646514,0.8981329124024207,0.10186708759757934,-1.1514913638794342,0.24953014611740132,0.7504698538825987,-0.5666494264041161,0.5709523872175923,0.42904761278240766,0.7788929276348422
GRB071118,95373159,GRB071118_296856.png,0,0,0,13,0,0,0,0,Too_Noisy,-1.1014075550882578,0.27071931874187927,0.7292806812581207,-1.2454783546646422,0.21295596714697496,0.787044032853025,-1.2843447005510717,0.19902137277041776,0.8009786272295822,4.8444855810158085,1.2694013584724217e-06,0.9999987305986415,0.9999987305986415
GRB071122,95373160,GRB071122_297114.png,2,1,9,22,2,1,8,0,Too_Noisy,-0.9060296401190511,0.36492016428420704,0.635079835715793,-1.0723482728212252,0.283563632253518,0.716436367746482,-0.22933290933512554,0.8186101770309637,0.18138982296903627,2.86881762698825,0.0041200928593538855,0.9958799071406461,0.9958799071406461
GRB071129,95373163,GRB071129_297628.png,4,15,6,7,4,13,8,0,Extended,-0.6862294857786936,0.49256840690624504,0.507431593093755,1.5137823247148146,0.13008105698622696,0.869918943013773,-0.5370446817731098,0.5912367504440641,0.4087632495559359,0.4712622452777229,0.6374534732942394,0.3625465267057606,0.869918943013773
